Year,Baseline_Temperature_C,Counterfactual_Temperature_C,Temperature_Difference_C,Baseline_CO2_ppm,Counterfactual_CO2_ppm,CO2_Difference_ppm,Baseline_Emissions_MtCO2,Counterfactual_Emissions_MtCO2,Emissions_Difference_MtCO2
1949.5,0.5126932292192001,0.5126932292192001,0.0,326.49179685409746,326.49179685409746,0.0,10.044669353138307,10.044669353138307,0.0
1950.5,0.5017911617533247,0.5017911617533247,0.0,327.19032701013634,327.19032701013634,0.0,11.290690988473713,11.290690988473713,0.0
1951.5,0.4917061271450617,0.4917061271450617,0.0,328.09906545484307,328.09906545484307,0.0,11.518764008649027,11.518764008649027,0.0
1952.5,0.48529113669426094,0.48529113669426094,0.0,328.9960799381686,328.9960799381686,0.0,11.706256085373278,11.706256085373278,0.0
1953.5,0.4799178335977876,0.4799178335977876,0.0,329.8819239969207,329.8819239969207,0.0,12.08537713451451,12.08537713451451,0.0
1954.5,0.47746950907991625,0.47746950907991625,0.0,330.8112989499019,330.8112989499019,0.0,12.923063787504452,12.923063787504452,0.0
1955.5,0.4709705021768265,0.4709705021768265,0.0,331.83041417606023,331.83041417606023,0.0,13.695219825497885,13.695219825497885,0.0
1956.5,0.45743510842244745,0.45743510842244745,0.0,332.92657308353836,332.92657308353836,0.0,14.15307212011279,14.15307212011279,0.0
1957.5,0.4411527192262122,0.4411527192262122,0.0,334.0459212447118,334.0459212447118,0.0,14.642001734743271,14.642001734743271,0.0
1958.5,0.4332270408311384,0.4332270408311384,0.0,335.20463518993034,335.20463518993034,0.0,14.941197862638571,14.941197862638571,0.0
1959.5,0.42875051420407545,0.42875051420407545,0.0,336.34096747076546,336.34096747076546,0.0,15.35390677985734,15.35390677985734,0.0
1960.5,0.423942654826065,0.423942654826065,0.0,337.49649935613525,337.49649935613525,0.0,15.695776428517677,15.695776428517677,0.0
1961.5,0.40547505206573403,0.40547505206573403,0.0,338.6966047395241,338.6966047395241,0.0,16.08368448972033,16.08368448972033,0.0
1962.5,0.3876349460343793,0.3876349460343793,0.0,339.9030632860974,339.9030632860974,0.0,16.722317626809787,16.722317626809787,0.0
1963.5,0.3720465392994976,0.3720465392994976,0.0,341.1558964545745,341.1558964545745,0.0,17.26628028418647,17.26628028418647,0.0
1964.5,0.36196849617748833,0.36196849617748833,0.0,342.4354063297374,342.4354063297374,0.0,17.92448136720482,17.92448136720482,0.0
1965.5,0.35630713777429895,0.35630713777429895,0.0,343.7748664803039,343.7748664803039,0.0,18.518227429291922,18.518227429291922,0.0
1966.5,0.35383154769187697,0.35383154769187697,0.0,345.15233315594423,345.15233315594423,0.0,19.13512072480886,19.13512072480886,0.0
1967.5,0.35639625606777675,0.35639625606777675,0.0,346.5897219370378,346.5897219370378,0.0,19.72054151379957,19.72054151379957,0.0
1968.5,0.3606315355749862,0.3606315355749862,0.0,348.04368508242123,348.04368508242123,0.0,20.54023517404935,20.54023517404935,0.0
1969.5,0.3661984680332201,0.3661984680332201,0.0,349.5650958803826,349.5650958803826,0.0,21.45695681952457,21.45695681952457,0.0
1970.5,0.36782901018949765,0.36782901018949765,0.0,351.1572436638064,351.1572436638064,0.0,21.67812813296828,21.67812813296828,0.0
1971.5,0.3718057973953281,0.3718057973953281,0.0,352.68609638105033,352.68609638105033,0.0,22.109185509073214,22.109185509073214,0.0
1972.5,0.37422197086181785,0.37422197086181785,0.0,354.21424273061876,354.21424273061876,0.0,23.064162183838654,23.064162183838654,0.0
1973.5,0.37740356110126827,0.37740356110126827,0.0,355.83247726071244,355.83247726071244,0.0,22.861374495353292,22.861374495353292,0.0
1974.5,0.38834458228225155,0.38834458228225155,0.0,357.3883709606884,357.3883709606884,0.0,22.836196690748288,22.836196690748288,0.0
1975.5,0.4090334676829172,0.4090334676829172,0.0,358.93853919166503,358.93853919166503,0.0,23.873377967900648,23.570603536402793,-0.30277443149785555
1976.5,0.42522094630759577,0.42513336233571997,-8.758397187580425e-05,360.6144513976676,360.579414692682,-0.03503670498560041,24.61235105284009,24.462828675708842,-0.14952237713124816
1977.5,0.43984752174709824,0.4396241138535055,-0.00022340789359270863,362.3677888655492,362.3202397493727,-0.0475491161764694,25.215438997665707,25.19318841774128,-0.022250579924428138
1978.5,0.4572304799856737,0.4569031925927837,-0.00032728739288995223,364.14177539326386,364.0965210859873,-0.045254307276536565,25.589010923602824,25.766085252701178,0.1770743290983532
1979.5,0.47511601155485167,0.4747809415911933,-0.0003350699636583965,365.9188384904127,365.8972033487807,-0.021635141632032173,25.266664138894928,26.35038050180778,1.0837163629128526
1980.5,0.49524156460957525,0.49524074309550664,-8.215140686052003e-07,367.6399928198903,367.74363171240196,0.10363889251163982,24.889467179161663,27.27335296506079,2.3838857858991283
1981.5,0.5229405724432541,0.5239654025366233,0.0010248300933691779,369.31847078160973,369.68330705914644,0.36483627753671044,24.68149320010044,28.082827960154848,3.4013347600544073
1982.5,0.5505908811596328,0.5535024007612622,0.0029115196016293865,370.9828203968637,371.70013721589,0.71731681902628,25.34362706963742,29.49891320441765,4.15528613478023
1983.5,0.5857633232446657,0.5913946954376356,0.00563137219296983,372.80737636445036,373.93562759490624,1.1282512304558736,25.945122385173725,30.306435326651847,4.361312941478122
1984.5,0.6209433370129567,0.6299102621534073,0.00896692514045061,374.7053425657949,376.24158707619074,1.536244510395818,26.30573628446545,30.830051566015065,4.524315281549615
1985.5,0.6532860698192314,0.6659909796966548,0.012704909877423343,376.64928112295,378.594383386866,1.9451022639159987,26.803401640676224,31.794974369072463,4.991572728396239
1986.5,0.6854712475991029,0.7022731820777494,0.01680193447864642,378.6508072785222,381.0464741311777,2.395666852655495,27.328503126944977,32.3765288383645,5.048025711419523
1987.5,0.7144438749174239,0.7356146393712364,0.021170764453812496,380.6929265049836,383.53106397978786,2.8381374748042845,28.02736200868042,32.83117741470143,4.803815406021009
1988.5,0.7425523754886765,0.7681714574918527,0.025619082003176197,382.80144848486964,386.04322455051073,3.2417760656410906,28.374727581686116,33.34518722928833,4.970459647602212
1989.5,0.7737392566795341,0.8038520496121484,0.030112792932614263,384.93999426957976,388.60205995014513,3.6620656805653766,27.966719141263393,32.91832228082807,4.9516031395646785
1990.5,0.804629749195028,0.8392676153358366,0.03463786614080855,386.97883249799486,391.05438177571165,4.075549277716789,28.68158912965497,33.40630578447508,4.72471665482011
1991.5,0.8260537802982028,0.8651681901278133,0.039114409829610564,389.1887024284304,393.64803836198485,4.459335933554428,28.688840321545854,34.427222914555244,5.738382593009391
1992.5,0.8608217871083472,0.904612989866258,0.04379120275791082,391.3969630483417,396.36149034679715,4.964527298455437,28.363262281269847,34.29969778567781,5.93643550440796
1993.5,0.9034344194300874,0.9522234068480392,0.04878898741795179,393.50039390214556,398.9818694951901,5.481475593044536,28.376682198882975,34.835825709037344,6.4591435101543695
1994.5,0.935703950336533,0.9898260734210709,0.0541221230845379,395.6004264025741,401.65250996722665,6.052083564652548,28.815252360570447,35.64112135338376,6.825868992813312
1995.5,0.975296786427617,1.0351349499826898,0.059838163555072876,397.7510104287619,404.4056386887799,6.654628260018001,29.248046572403606,36.46599118856543,7.217944616161827
1996.5,1.0167665363693563,1.082643187515279,0.06587665114592278,399.9522201547355,407.2459636736809,7.293743518945348,32.092809751580184,40.40789287292416,8.315083121343974
1997.5,1.0448194777193742,1.1172957615511503,0.07247628383177607,402.8113615971173,410.86765408387134,8.056292486754046,29.798196815477173,39.02842579744219,9.230228981965016
1998.5,1.066532411136732,1.1462534376846423,0.07972102654791025,405.04241260640623,413.95286170003374,8.910449093627506,29.18643353012279,39.07694907514562,9.89051554502283
1999.5,1.1143003443316093,1.2020280537784722,0.08772770944686292,407.10247933291896,416.92270421766585,9.820224884746892,29.661880145240733,40.55810083355061,10.896220688309878
2000.5,1.165584098883336,1.262009232831581,0.09642513394824515,409.2155028586044,420.0479878819684,10.832485023364029,29.01834354509752,40.595840458061474,11.577496912963955
2001.5,1.2130140920721897,1.3189192166661952,0.10590512459400547,411.1757804597929,423.0813965340566,11.905616074263662,29.933395293838167,41.96225954499424,12.028864251156072
2002.5,1.24116184449734,1.35710559538427,0.11594375088692987,413.33332339838813,426.3469509219976,13.013627523609443,30.509191367226617,42.54673858990894,12.037547222682324
2003.5,1.2631837255302307,1.3896410748300638,0.1264573492998331,415.4868734372651,429.59112811720894,14.104254679943836,32.433491912222706,45.54533666007422,13.111844747851514
2004.5,1.2806420905606581,1.4179940064809164,0.1373519159202583,417.9339345816886,433.24846430733515,15.314529725646537,33.41662985812852,47.45162967193563,14.034999813807104
2005.5,1.3020498520780714,1.4510029229362538,0.14895307085818232,420.46663648821584,437.087558398634,16.620921910418133,34.63186563025894,49.91772746007331,15.285861829814365
2006.5,1.3169680714188905,1.4781830304523518,0.16121495903346128,423.1516182320923,441.21445151639733,18.062833284305043,35.352232803840074,52.11619866411123,16.763965860271156
2007.5,1.345381319786051,1.5199533729679062,0.1745720531818553,425.83211953652415,445.49497548885813,19.662855952333985,34.45121046720392,52.01735382477953,17.566143357575612
2008.5,1.3784259411858963,1.5671861939586598,0.18876025277276343,428.25325905138584,449.5880759945096,21.33481694312377,34.22539114919836,51.96953730753643,17.74414615833807
2009.5,1.4215403369399966,1.6252747878201246,0.20373445088012798,430.6989458471729,453.7042041741672,23.005258326994294,36.13383605886364,54.57098165949408,18.437145600630437
2010.5,1.458523696090883,1.677652933710741,0.21912923761985814,433.4537617135795,458.2031053144881,24.74934360090856,37.26602925980261,56.587850270341896,19.32182101053929
2011.5,1.500191352749548,1.7354589635523345,0.23526761080278646,436.34834753108737,462.9405121150945,26.59216458400715,37.953911873262264,58.44756867701006,20.493656803747797
2012.5,1.5331193460184085,1.7850648736645027,0.25194552764609424,439.33946583330055,467.90963559641034,28.57016976310979,38.7627110291811,60.7490827252762,21.986371696095105
2013.5,1.5742656287497303,1.843932397899501,0.2696667691497707,442.38547394313184,473.1040510119087,30.71857706877688,39.63094805394831,63.42635600432722,23.79540795037891
2014.5,1.6081009544301377,1.8964168323473602,0.2883158779172226,445.6057411591805,478.6816880498896,33.075946890709076,39.15272629838612,64.9564532905887,25.803726992202577
2015.5,1.6638767279069955,1.9724140956639,0.30853736775690455,448.6818781093449,484.3420521600234,35.660174050678506,39.45168701801003,67.2288003518713,27.777113333861273
2016.5,1.7229213808831823,2.0529542362259083,0.3300328553427261,451.7984929657025,490.2665818941241,38.468088928421594,39.75064773763393,69.35836860365352,29.607720866019584
2017.5,1.786497044703539,2.1397804026718665,0.35328335796832744,454.9576477125753,496.43900737450406,41.481359661928764,40.04960845725784,71.30810448294855,31.25849602569071
2018.5,1.843946794541728,2.221711750753923,0.37776495621219497,458.1621935899924,502.8421717693674,44.679978179374984,40.34856917688174,73.2234429788551,32.874873801973365
2019.5,1.9072658103020312,2.3112227947087147,0.4039569844066835,461.4065571042364,509.4666160506504,48.06005894641396,40.64752989650565,73.5187024663214,32.87117256981575
2020.5,1.965163924202023,2.395998668447989,0.43083474424596613,464.6953223966534,516.1197302811267,51.42440788447334,40.930383162101755,76.32253686532061,35.39215370321886
2021.5,2.0242042377121847,2.4833296556698934,0.45912541795770867,468.0235755288262,523.1207424670685,55.09716693824225,41.21323642769786,78.76410399783543,37.55086757013758
2022.5,2.0718573513429868,2.5603056299738887,0.4884482786309019,471.3924598455777,530.421565038988,59.02910519341026,41.21323642769786,78.76410399783543,37.55086757013758
